repo,file,function
data/raw/repos\official\projects\yolo\losses,yolov7_loss.py,def get_config(self):
data/raw/repos\official\projects\yolo\losses,yolov7_loss_test.py,def build_labels():
data/raw/repos\official\projects\yolo\losses,yolov7_loss_test.py,def build_predictions():
data/raw/repos\official\projects\yolo\losses,yolov7_loss_test.py,def setUp(self):
data/raw/repos\official\projects\yolo\losses,yolov7_loss_test.py,"def test_loss(self, gamma, label_smoothing, auto_balance):"
data/raw/repos\official\projects\yolo\losses,yolov7_loss_test.py,"def test_loss_ota(self, gamma, label_smoothing, auto_balance):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def box_loss(self, true_box, pred_box, darknet=False):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def __call__(self, true_counts, inds, y_true, boxes, classes, y_pred):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,def _build_per_path_attributes(self):
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def _compute_loss(self, true_counts, inds, y_true, boxes, classes, y_pred):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def cross_replica_aggregation(self, loss, num_replicas_in_sync):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,def grad_sigmoid(values):
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,def delta(dy):
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,def _build_per_path_attributes(self):
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def _compute_loss(self, true_counts, inds, y_true, boxes, classes, y_pred):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def cross_replica_aggregation(self, loss, num_replicas_in_sync):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,def _build_per_path_attributes(self):
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def _compute_loss(self, true_counts, inds, y_true, boxes, classes, y_pred):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def cross_replica_aggregation(self, loss, num_replicas_in_sync):"
data/raw/repos\official\projects\yolo\losses,yolo_loss.py,"def __call__(self, ground_truth, predictions):"
data/raw/repos\official\projects\yolo\losses,yolo_loss_test.py,"def test_loss_init(self, scaled):"
data/raw/repos\official\projects\yolo\losses,yolo_loss_test.py,"def inpdict(input_shape, dtype=tf.float32):"
data/raw/repos\official\projects\yolo\modeling,factory.py,"def build_yolo_detection_generator(model_config: yolo.Yolo, anchor_boxes):"
data/raw/repos\official\projects\yolo\modeling,factory.py,"def build_yolo_head(input_specs, model_config: yolo.Yolo, l2_regularization):"
data/raw/repos\official\projects\yolo\modeling,factory.py,"def build_yolo(input_specs, model_config, l2_regularization):"
data/raw/repos\official\projects\yolo\modeling,factory.py,"def build_yolov7_detection_generator(model_config: yolo.Yolo, anchor_boxes):"
data/raw/repos\official\projects\yolo\modeling,factory.py,"def build_yolov7(input_specs, model_config, l2_regularization):"
data/raw/repos\official\projects\yolo\modeling,factory_test.py,def test_yolo_builder(self):
data/raw/repos\official\projects\yolo\modeling,factory_test.py,def test_yolov7_builder(self):
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,"def __init__(self, backbone, decoder, head, detection_generator, **kwargs):"
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,def backbone(self):
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,def decoder(self):
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,def head(self):
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,def detection_generator(self):
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,"def from_config(cls, config):"
data/raw/repos\official\projects\yolo\modeling,yolov7_model.py,def fuse(self):
data/raw/repos\official\projects\yolo\modeling,yolo_model.py,def backbone(self):
data/raw/repos\official\projects\yolo\modeling,yolo_model.py,def decoder(self):
data/raw/repos\official\projects\yolo\modeling,yolo_model.py,def head(self):
data/raw/repos\official\projects\yolo\modeling,yolo_model.py,def detection_generator(self):
data/raw/repos\official\projects\yolo\modeling,yolo_model.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling,yolo_model.py,"def from_config(cls, config):"
data/raw/repos\official\projects\yolo\modeling,yolo_model.py,def fuse(self):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,def build_block_specs(config):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,def __init__(self):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def conv_bn_config_todict(self, config, kwargs):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def darktiny_config_todict(self, config, kwargs):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def maxpool_config_todict(self, config, kwargs):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def __call__(self, config, kwargs):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,def output_specs(self):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,def splits(self):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def _build_struct(self, net, inputs):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def _get_activation(self, activation):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def _csp_stack(self, inputs, config, name):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def _csp_tiny_stack(self, inputs, config, name):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def _tiny_stack(self, inputs, config, name):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def _residual_stack(self, inputs, config, name):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def _build_block(self, inputs, config, name):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,def get_model_config(name):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,def model_id(self):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,"def from_config(cls, config, custom_objects=None):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling\backbones,darknet_test.py,"def test_sync_bn_multiple_devices(self, strategy, use_sync_bn):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet_test.py,"def test_input_specs(self, input_dim):"
data/raw/repos\official\projects\yolo\modeling\backbones,darknet_test.py,def test_serialize_deserialize(self):
data/raw/repos\official\projects\yolo\modeling\backbones,yolov7.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling\backbones,yolov7.py,"def from_config(cls, config, custom_objects=None):"
data/raw/repos\official\projects\yolo\modeling\backbones,yolov7.py,def output_specs(self):
data/raw/repos\official\projects\yolo\modeling\backbones,yolov7_test.py,"def test_network_creation(self, model_id):"
data/raw/repos\official\projects\yolo\modeling\backbones,yolov7_test.py,"def test_sync_bn_multiple_devices(self, strategy):"
data/raw/repos\official\projects\yolo\modeling\backbones,yolov7_test.py,def test_serialize_deserialize(self):
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7.py,"def _generate_inputs(self, input_specs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7.py,"def _group_layer_inputs(self, from_index, inputs, outputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7.py,"def from_config(cls, config, custom_objects=None):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7.py,def output_specs(self):
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7_test.py,"def test_network_creation(self, model_id):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7_test.py,"def test_sync_bn_multiple_devices(self, strategy):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolov7_test.py,def test_serialize_deserialize(self):
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def call(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def get_raw_depths(self, minimum_depth, inputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def build(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def call(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def build(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def get_raw_depths(self, minimum_depth, inputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def call(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,def use_fpn(self):
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,def output_specs(self):
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder.py,"def from_config(cls, config, custom_objects=None):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder_test.py,"def _build_yolo_decoder(self, input_specs, name='1'):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder_test.py,"def test_network_creation(self, version):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder_test.py,"def test_sync_bn_multiple_devices(self, strategy, use_sync_bn):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder_test.py,"def test_input_specs(self, input_dim):"
data/raw/repos\official\projects\yolo\modeling\decoders,yolo_decoder_test.py,def test_serialize_deserialize(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head.py,"def _bias_init(self, scale, in_channels, isize=640, no_per_conf=8):"
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head.py,"def bias(shape, dtype):"
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head.py,"def build(self, input_shape):"
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head.py,"def call(self, inputs, training=False):"
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head.py,"def from_config(cls, config, custom_objects=None):"
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head_test.py,"def test_network_creation(self, model_id):"
data/raw/repos\official\projects\yolo\modeling\heads,yolov7_head_test.py,def test_serialize_deserialize(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,"def bias_init(self, scale, inshape, isize=640, no_per_conf=8):"
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,"def bias(shape, dtype):"
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,"def build(self, input_shape):"
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,"def call(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,def output_depth(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,def num_boxes(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,def num_heads(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head.py,"def from_config(cls, config, custom_objects=None):"
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head_test.py,def test_network_creation(self):
data/raw/repos\official\projects\yolo\modeling\heads,yolo_head_test.py,def test_serialize_deserialize(self):
data/raw/repos\official\projects\yolo\modeling\layers,detection_generator.py,"def parse_prediction_path(self, key, inputs):"
data/raw/repos\official\projects\yolo\modeling\layers,detection_generator.py,"def __call__(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\layers,detection_generator.py,def get_losses(self):
data/raw/repos\official\projects\yolo\modeling\layers,detection_generator.py,def get_config(self):
data/raw/repos\official\projects\yolo\modeling\layers,detection_generator_test.py,"def test_network_creation(self, nms_version, use_class_agnostic_nms):"
data/raw/repos\official\projects\yolo\modeling\layers,nn_blocks.py,"def call(self, inputs):"
data/raw/repos\official\projects\yolo\modeling\layers,nn_blocks.py,"def build(self, input_shape):"
